attendance_id,emp_id,work_date,status
55214,921,1/14/2024,Present
55215,921,1/15/2024,Present
55216,921,1/16/2024,Absent
55217,921,1/17/2024,Present
55218,921,1/18/2024,Present
55219,921,1/19/2024,Present
55220,921,1/20/2024,Present
55221,921,1/21/2024,Present
55222,921,1/22/2024,Leave
55223,921,1/23/2024,Present
55224,921,1/24/2024,Present
55225,921,1/25/2024,Present
55226,921,1/26/2024,Present
55227,921,1/27/2024,Present
55228,921,1/28/2024,Present
55229,921,1/29/2024,Present
55230,921,1/30/2024,Leave
55231,921,1/31/2024,Present
55232,921,2/1/2024,Present
55233,921,2/2/2024,Absent
55234,921,2/3/2024,Present
55235,921,2/4/2024,Present
55236,921,2/5/2024,Present
55237,921,2/6/2024,Present
55238,921,2/7/2024,Present
55239,921,2/8/2024,Present
55240,921,2/9/2024,Present
55241,921,2/10/2024,Present
55242,921,2/11/2024,Present
55243,921,2/12/2024,Present
55244,921,2/13/2024,Present
55245,921,2/14/2024,Present
55246,921,2/15/2024,Present
55247,921,2/16/2024,Present
55248,921,2/17/2024,Present
55249,921,2/18/2024,Present
55250,921,2/19/2024,Present
55251,921,2/20/2024,Present
55252,921,2/21/2024,Present
55253,921,2/22/2024,Present
55254,921,2/23/2024,Present
55255,921,2/24/2024,Present
55256,921,2/25/2024,Present
55257,921,2/26/2024,Present
55258,921,2/27/2024,Leave
55259,921,2/28/2024,Absent
55260,921,2/29/2024,Present
55261,922,1/1/2024,Present
55262,922,1/2/2024,Leave
55263,922,1/3/2024,Present
55264,922,1/4/2024,Present
55265,922,1/5/2024,Present
55266,922,1/6/2024,Leave
55267,922,1/7/2024,Present
55268,922,1/8/2024,Present
55269,922,1/9/2024,Present
55270,922,1/10/2024,Present
55271,922,1/11/2024,Present
55272,922,1/12/2024,Present
55273,922,1/13/2024,Absent
55274,922,1/14/2024,Leave
55275,922,1/15/2024,Present
55276,922,1/16/2024,Present
55277,922,1/17/2024,Present
55278,922,1/18/2024,Present
55279,922,1/19/2024,Present
55280,922,1/20/2024,Absent
55281,922,1/21/2024,Present
55282,922,1/22/2024,Present
55283,922,1/23/2024,Present
55284,922,1/24/2024,Present
55285,922,1/25/2024,Leave
55286,922,1/26/2024,Present
55287,922,1/27/2024,Present
55288,922,1/28/2024,Present
55289,922,1/29/2024,Present
55290,922,1/30/2024,Leave
55291,922,1/31/2024,Present
55292,922,2/1/2024,Present
55293,922,2/2/2024,Present
55294,922,2/3/2024,Present
55295,922,2/4/2024,Present
55296,922,2/5/2024,Present
55297,922,2/6/2024,Present
55298,922,2/7/2024,Present
55299,922,2/8/2024,Present
55300,922,2/9/2024,Present
55301,922,2/10/2024,Present
55302,922,2/11/2024,Present
55303,922,2/12/2024,Present
55304,922,2/13/2024,Absent
55305,922,2/14/2024,Present
55306,922,2/15/2024,Present
55307,922,2/16/2024,Present
55308,922,2/17/2024,Present
55309,922,2/18/2024,Leave
55310,922,2/19/2024,Present
55311,922,2/20/2024,Present
55312,922,2/21/2024,Present
55313,922,2/22/2024,Present
55314,922,2/23/2024,Present
55315,922,2/24/2024,Leave
55316,922,2/25/2024,Present
55317,922,2/26/2024,Leave
55318,922,2/27/2024,Present
55319,922,2/28/2024,Present
55320,922,2/29/2024,Leave
55321,923,1/1/2024,Present
55322,923,1/2/2024,Present
55323,923,1/3/2024,Present
55324,923,1/4/2024,Present
55325,923,1/5/2024,Present
55326,923,1/6/2024,Present
55327,923,1/7/2024,Leave
55328,923,1/8/2024,Present
55329,923,1/9/2024,Absent
55330,923,1/10/2024,Present
55331,923,1/11/2024,Present
55332,923,1/12/2024,Present
55333,923,1/13/2024,Present
55334,923,1/14/2024,Present
55335,923,1/15/2024,Present
55336,923,1/16/2024,Present
55337,923,1/17/2024,Present
55338,923,1/18/2024,Present
55339,923,1/19/2024,Present
55340,923,1/20/2024,Present
55341,923,1/21/2024,Present
55342,923,1/22/2024,Present
55343,923,1/23/2024,Present
55344,923,1/24/2024,Present
55345,923,1/25/2024,Present
55346,923,1/26/2024,Present
55347,923,1/27/2024,Present
55348,923,1/28/2024,Present
55349,923,1/29/2024,Present
55350,923,1/30/2024,Present
55351,923,1/31/2024,Present
55352,923,2/1/2024,Present
55353,923,2/2/2024,Present
55354,923,2/3/2024,Present
55355,923,2/4/2024,Present
55356,923,2/5/2024,Present
55357,923,2/6/2024,Present
55358,923,2/7/2024,Absent
55359,923,2/8/2024,Present
55360,923,2/9/2024,Present
55361,923,2/10/2024,Present
55362,923,2/11/2024,Present
55363,923,2/12/2024,Present
55364,923,2/13/2024,Present
55365,923,2/14/2024,Present
55366,923,2/15/2024,Present
55367,923,2/16/2024,Present
55368,923,2/17/2024,Present
55369,923,2/18/2024,Present
55370,923,2/19/2024,Present
55371,923,2/20/2024,Present
55372,923,2/21/2024,Present
55373,923,2/22/2024,Absent
55374,923,2/23/2024,Present
55375,923,2/24/2024,Present
55376,923,2/25/2024,Present
55377,923,2/26/2024,Present
55378,923,2/27/2024,Present
55379,923,2/28/2024,Present
55380,923,2/29/2024,Leave
55381,924,1/1/2024,Present
55382,924,1/2/2024,Present
55383,924,1/3/2024,Present
55384,924,1/4/2024,Present
55385,924,1/5/2024,Leave
55386,924,1/6/2024,Present
55387,924,1/7/2024,Present
55388,924,1/8/2024,Present
55389,924,1/9/2024,Present
55390,924,1/10/2024,Present
55391,924,1/11/2024,Absent
55392,924,1/12/2024,Present
55393,924,1/13/2024,Present
55394,924,1/14/2024,Present
55395,924,1/15/2024,Present
55396,924,1/16/2024,Present
55397,924,1/17/2024,Leave
55398,924,1/18/2024,Present
55399,924,1/19/2024,Present
55400,924,1/20/2024,Present
55401,924,1/21/2024,Present
55402,924,1/22/2024,Present
55403,924,1/23/2024,Absent
55404,924,1/24/2024,Present
55405,924,1/25/2024,Present
55406,924,1/26/2024,Present
55407,924,1/27/2024,Present
55408,924,1/28/2024,Present
55409,924,1/29/2024,Present
55410,924,1/30/2024,Absent
55411,924,1/31/2024,Present
55412,924,2/1/2024,Present
55413,924,2/2/2024,Present
55414,924,2/3/2024,Present
55415,924,2/4/2024,Present
55416,924,2/5/2024,Present
55417,924,2/6/2024,Present
55418,924,2/7/2024,Present
55419,924,2/8/2024,Present
55420,924,2/9/2024,Present
55421,924,2/10/2024,Present
55422,924,2/11/2024,Absent
55423,924,2/12/2024,Present
55424,924,2/13/2024,Present
55425,924,2/14/2024,Present
55426,924,2/15/2024,Present
55427,924,2/16/2024,Present
55428,924,2/17/2024,Present
55429,924,2/18/2024,Present
55430,924,2/19/2024,Present
55431,924,2/20/2024,Present
55432,924,2/21/2024,Present
55433,924,2/22/2024,Present
55434,924,2/23/2024,Present
55435,924,2/24/2024,Present
55436,924,2/25/2024,Present
55437,924,2/26/2024,Absent
55438,924,2/27/2024,Present
55439,924,2/28/2024,Present
55440,924,2/29/2024,Present
55441,925,1/1/2024,Leave
55442,925,1/2/2024,Present
55443,925,1/3/2024,Present
55444,925,1/4/2024,Present
55445,925,1/5/2024,Present
55446,925,1/6/2024,Present
55447,925,1/7/2024,Present
55448,925,1/8/2024,Absent
55449,925,1/9/2024,Present
55450,925,1/10/2024,Present
55451,925,1/11/2024,Present
55452,925,1/12/2024,Absent
55453,925,1/13/2024,Present
55454,925,1/14/2024,Present
55455,925,1/15/2024,Present
55456,925,1/16/2024,Absent
55457,925,1/17/2024,Present
55458,925,1/18/2024,Present
55459,925,1/19/2024,Present
55460,925,1/20/2024,Present
55461,925,1/21/2024,Present
55462,925,1/22/2024,Present
55463,925,1/23/2024,Present
55464,925,1/24/2024,Present
55465,925,1/25/2024,Present
55466,925,1/26/2024,Present
55467,925,1/27/2024,Present
55468,925,1/28/2024,Present
55469,925,1/29/2024,Present
55470,925,1/30/2024,Present
55471,925,1/31/2024,Absent
55472,925,2/1/2024,Present
55473,925,2/2/2024,Present
55474,925,2/3/2024,Present
55475,925,2/4/2024,Present
55476,925,2/5/2024,Present
55477,925,2/6/2024,Present
55478,925,2/7/2024,Present
55479,925,2/8/2024,Leave
55480,925,2/9/2024,Leave
55481,925,2/10/2024,Leave
55482,925,2/11/2024,Present
55483,925,2/12/2024,Present
55484,925,2/13/2024,Present
55485,925,2/14/2024,Leave
55486,925,2/15/2024,Present
55487,925,2/16/2024,Present
55488,925,2/17/2024,Present
55489,925,2/18/2024,Present
55490,925,2/19/2024,Present
55491,925,2/20/2024,Present
55492,925,2/21/2024,Leave
55493,925,2/22/2024,Present
55494,925,2/23/2024,Present
55495,925,2/24/2024,Present
55496,925,2/25/2024,Present
55497,925,2/26/2024,Absent
55498,925,2/27/2024,Present
55499,925,2/28/2024,Present
55500,925,2/29/2024,Leave
55501,926,1/1/2024,Present
55502,926,1/2/2024,Present
55503,926,1/3/2024,Present
55504,926,1/4/2024,Absent
55505,926,1/5/2024,Present
55506,926,1/6/2024,Present
55507,926,1/7/2024,Present
55508,926,1/8/2024,Present
55509,926,1/9/2024,Present
55510,926,1/10/2024,Present
55511,926,1/11/2024,Absent
55512,926,1/12/2024,Present
55513,926,1/13/2024,Present
55514,926,1/14/2024,Present
55515,926,1/15/2024,Present
55516,926,1/16/2024,Present
55517,926,1/17/2024,Present
55518,926,1/18/2024,Leave
55519,926,1/19/2024,Present
55520,926,1/20/2024,Present
55521,926,1/21/2024,Present
55522,926,1/22/2024,Present
55523,926,1/23/2024,Present
55524,926,1/24/2024,Present
55525,926,1/25/2024,Present
55526,926,1/26/2024,Present
55527,926,1/27/2024,Present
55528,926,1/28/2024,Present
55529,926,1/29/2024,Absent
55530,926,1/30/2024,Present
55531,926,1/31/2024,Present
55532,926,2/1/2024,Present
55533,926,2/2/2024,Present
55534,926,2/3/2024,Leave
55535,926,2/4/2024,Present
55536,926,2/5/2024,Present
55537,926,2/6/2024,Present
55538,926,2/7/2024,Present
55539,926,2/8/2024,Present
55540,926,2/9/2024,Absent
55541,926,2/10/2024,Leave
55542,926,2/11/2024,Present
55543,926,2/12/2024,Present
55544,926,2/13/2024,Leave
55545,926,2/14/2024,Present
55546,926,2/15/2024,Present
55547,926,2/16/2024,Present
55548,926,2/17/2024,Absent
55549,926,2/18/2024,Present
55550,926,2/19/2024,Present
55551,926,2/20/2024,Leave
55552,926,2/21/2024,Leave
55553,926,2/22/2024,Present
55554,926,2/23/2024,Present
55555,926,2/24/2024,Present
55556,926,2/25/2024,Present
55557,926,2/26/2024,Present
55558,926,2/27/2024,Present
55559,926,2/28/2024,Present
55560,926,2/29/2024,Present
55561,927,1/1/2024,Present
55562,927,1/2/2024,Present
55563,927,1/3/2024,Present
55564,927,1/4/2024,Present
55565,927,1/5/2024,Present
55566,927,1/6/2024,Present
55567,927,1/7/2024,Present
55568,927,1/8/2024,Present
55569,927,1/9/2024,Present
55570,927,1/10/2024,Present
55571,927,1/11/2024,Present
55572,927,1/12/2024,Present
55573,927,1/13/2024,Present
55574,927,1/14/2024,Present
55575,927,1/15/2024,Present
55576,927,1/16/2024,Present
55577,927,1/17/2024,Present
55578,927,1/18/2024,Present
55579,927,1/19/2024,Present
55580,927,1/20/2024,Leave
55581,927,1/21/2024,Present
55582,927,1/22/2024,Present
55583,927,1/23/2024,Present
55584,927,1/24/2024,Present
55585,927,1/25/2024,Present
55586,927,1/26/2024,Leave
55587,927,1/27/2024,Present
55588,927,1/28/2024,Present
55589,927,1/29/2024,Present
55590,927,1/30/2024,Present
55591,927,1/31/2024,Present
55592,927,2/1/2024,Present
55593,927,2/2/2024,Present
55594,927,2/3/2024,Present
55595,927,2/4/2024,Present
55596,927,2/5/2024,Absent
55597,927,2/6/2024,Absent
55598,927,2/7/2024,Leave
55599,927,2/8/2024,Present
55600,927,2/9/2024,Present
55601,927,2/10/2024,Present
55602,927,2/11/2024,Present
55603,927,2/12/2024,Present
55604,927,2/13/2024,Present
55605,927,2/14/2024,Leave
55606,927,2/15/2024,Present
55607,927,2/16/2024,Present
55608,927,2/17/2024,Present
55609,927,2/18/2024,Present
55610,927,2/19/2024,Present
55611,927,2/20/2024,Leave
55612,927,2/21/2024,Present
55613,927,2/22/2024,Present
55614,927,2/23/2024,Present
55615,927,2/24/2024,Present
55616,927,2/25/2024,Present
55617,927,2/26/2024,Present
55618,927,2/27/2024,Present
55619,927,2/28/2024,Present
55620,927,2/29/2024,Present
55621,928,1/1/2024,Present
55622,928,1/2/2024,Present
55623,928,1/3/2024,Present
55624,928,1/4/2024,Present
55625,928,1/5/2024,Absent
55626,928,1/6/2024,Present
55627,928,1/7/2024,Present
55628,928,1/8/2024,Leave
55629,928,1/9/2024,Present
55630,928,1/10/2024,Present
55631,928,1/11/2024,Present
55632,928,1/12/2024,Absent
55633,928,1/13/2024,Present
55634,928,1/14/2024,Present
55635,928,1/15/2024,Present
55636,928,1/16/2024,Present
55637,928,1/17/2024,Absent
55638,928,1/18/2024,Present
55639,928,1/19/2024,Present
55640,928,1/20/2024,Present
55641,928,1/21/2024,Present
55642,928,1/22/2024,Present
55643,928,1/23/2024,Absent
55644,928,1/24/2024,Present
55645,928,1/25/2024,Present
55646,928,1/26/2024,Present
55647,928,1/27/2024,Leave
55648,928,1/28/2024,Absent
55649,928,1/29/2024,Present
55650,928,1/30/2024,Present
55651,928,1/31/2024,Present
55652,928,2/1/2024,Leave
55653,928,2/2/2024,Present
55654,928,2/3/2024,Present
55655,928,2/4/2024,Present
55656,928,2/5/2024,Present
55657,928,2/6/2024,Present
55658,928,2/7/2024,Present
55659,928,2/8/2024,Leave
55660,928,2/9/2024,Present
55661,928,2/10/2024,Present
55662,928,2/11/2024,Present
55663,928,2/12/2024,Present
55664,928,2/13/2024,Present
55665,928,2/14/2024,Present
55666,928,2/15/2024,Present
55667,928,2/16/2024,Present
55668,928,2/17/2024,Present
55669,928,2/18/2024,Present
55670,928,2/19/2024,Present
55671,928,2/20/2024,Present
55672,928,2/21/2024,Leave
55673,928,2/22/2024,Present
55674,928,2/23/2024,Present
55675,928,2/24/2024,Absent
55676,928,2/25/2024,Present
55677,928,2/26/2024,Absent
55678,928,2/27/2024,Present
55679,928,2/28/2024,Present
55680,928,2/29/2024,Present
55681,929,1/1/2024,Present
55682,929,1/2/2024,Present
55683,929,1/3/2024,Leave
55684,929,1/4/2024,Absent
55685,929,1/5/2024,Present
55686,929,1/6/2024,Present
55687,929,1/7/2024,Present
55688,929,1/8/2024,Present
55689,929,1/9/2024,Present
55690,929,1/10/2024,Present
55691,929,1/11/2024,Present
55692,929,1/12/2024,Present
55693,929,1/13/2024,Present
55694,929,1/14/2024,Absent
55695,929,1/15/2024,Present
55696,929,1/16/2024,Leave
55697,929,1/17/2024,Present
55698,929,1/18/2024,Leave
55699,929,1/19/2024,Absent
55700,929,1/20/2024,Absent
55701,929,1/21/2024,Present
55702,929,1/22/2024,Present
55703,929,1/23/2024,Present
55704,929,1/24/2024,Present
55705,929,1/25/2024,Present
55706,929,1/26/2024,Present
55707,929,1/27/2024,Present
55708,929,1/28/2024,Present
55709,929,1/29/2024,Present
55710,929,1/30/2024,Present
55711,929,1/31/2024,Present
55712,929,2/1/2024,Present
55713,929,2/2/2024,Present
55714,929,2/3/2024,Leave
55715,929,2/4/2024,Present
55716,929,2/5/2024,Present
55717,929,2/6/2024,Present
55718,929,2/7/2024,Present
55719,929,2/8/2024,Leave
55720,929,2/9/2024,Present
55721,929,2/10/2024,Present
55722,929,2/11/2024,Present
55723,929,2/12/2024,Present
55724,929,2/13/2024,Present
55725,929,2/14/2024,Absent
55726,929,2/15/2024,Present
55727,929,2/16/2024,Absent
55728,929,2/17/2024,Present
55729,929,2/18/2024,Absent
55730,929,2/19/2024,Present
55731,929,2/20/2024,Present
55732,929,2/21/2024,Leave
55733,929,2/22/2024,Present
55734,929,2/23/2024,Present
55735,929,2/24/2024,Present
55736,929,2/25/2024,Absent
55737,929,2/26/2024,Present
55738,929,2/27/2024,Present
55739,929,2/28/2024,Present
55740,929,2/29/2024,Present
55741,930,1/1/2024,Present
55742,930,1/2/2024,Present
55743,930,1/3/2024,Absent
55744,930,1/4/2024,Present
55745,930,1/5/2024,Leave
55746,930,1/6/2024,Present
55747,930,1/7/2024,Present
55748,930,1/8/2024,Present
55749,930,1/9/2024,Present
55750,930,1/10/2024,Present
55751,930,1/11/2024,Present
55752,930,1/12/2024,Absent
55753,930,1/13/2024,Present
55754,930,1/14/2024,Present
55755,930,1/15/2024,Present
55756,930,1/16/2024,Leave
55757,930,1/17/2024,Present
55758,930,1/18/2024,Present
55759,930,1/19/2024,Present
55760,930,1/20/2024,Present
55761,930,1/21/2024,Present
55762,930,1/22/2024,Present
55763,930,1/23/2024,Present
55764,930,1/24/2024,Present
55765,930,1/25/2024,Present
55766,930,1/26/2024,Present
55767,930,1/27/2024,Present
55768,930,1/28/2024,Present
55769,930,1/29/2024,Leave
55770,930,1/30/2024,Present
55771,930,1/31/2024,Present
55772,930,2/1/2024,Present
55773,930,2/2/2024,Present
55774,930,2/3/2024,Present
55775,930,2/4/2024,Present
55776,930,2/5/2024,Present
55777,930,2/6/2024,Present
55778,930,2/7/2024,Present
55779,930,2/8/2024,Present
55780,930,2/9/2024,Present
55781,930,2/10/2024,Present
55782,930,2/11/2024,Present
55783,930,2/12/2024,Present
55784,930,2/13/2024,Present
55785,930,2/14/2024,Present
55786,930,2/15/2024,Present
55787,930,2/16/2024,Present
55788,930,2/17/2024,Leave
55789,930,2/18/2024,Present
55790,930,2/19/2024,Present
55791,930,2/20/2024,Present
55792,930,2/21/2024,Present
55793,930,2/22/2024,Leave
55794,930,2/23/2024,Absent
55795,930,2/24/2024,Present
55796,930,2/25/2024,Leave
55797,930,2/26/2024,Present
55798,930,2/27/2024,Present
55799,930,2/28/2024,Present
55800,930,2/29/2024,Present
55801,931,1/1/2024,Present
55802,931,1/2/2024,Present
55803,931,1/3/2024,Present
55804,931,1/4/2024,Present
55805,931,1/5/2024,Present
55806,931,1/6/2024,Leave
55807,931,1/7/2024,Present
55808,931,1/8/2024,Leave
55809,931,1/9/2024,Present
55810,931,1/10/2024,Leave
55811,931,1/11/2024,Present
55812,931,1/12/2024,Present
55813,931,1/13/2024,Present
55814,931,1/14/2024,Present
55815,931,1/15/2024,Present
55816,931,1/16/2024,Present
55817,931,1/17/2024,Present
55818,931,1/18/2024,Present
55819,931,1/19/2024,Present
55820,931,1/20/2024,Present
55821,931,1/21/2024,Present
55822,931,1/22/2024,Absent
55823,931,1/23/2024,Present
55824,931,1/24/2024,Present
55825,931,1/25/2024,Present
55826,931,1/26/2024,Present
55827,931,1/27/2024,Present
55828,931,1/28/2024,Present
55829,931,1/29/2024,Present
55830,931,1/30/2024,Present
55831,931,1/31/2024,Present
55832,931,2/1/2024,Leave
55833,931,2/2/2024,Present
55834,931,2/3/2024,Present
55835,931,2/4/2024,Leave
55836,931,2/5/2024,Present
55837,931,2/6/2024,Absent
55838,931,2/7/2024,Present
55839,931,2/8/2024,Present
55840,931,2/9/2024,Present
55841,931,2/10/2024,Present
55842,931,2/11/2024,Present
55843,931,2/12/2024,Present
55844,931,2/13/2024,Present
55845,931,2/14/2024,Absent
55846,931,2/15/2024,Present
55847,931,2/16/2024,Present
55848,931,2/17/2024,Present
55849,931,2/18/2024,Absent
55850,931,2/19/2024,Present
55851,931,2/20/2024,Leave
55852,931,2/21/2024,Present
55853,931,2/22/2024,Absent
55854,931,2/23/2024,Present
55855,931,2/24/2024,Present
55856,931,2/25/2024,Present
55857,931,2/26/2024,Present
55858,931,2/27/2024,Present
55859,931,2/28/2024,Present
55860,931,2/29/2024,Present
55861,932,1/1/2024,Present
55862,932,1/2/2024,Present
55863,932,1/3/2024,Present
55864,932,1/4/2024,Absent
55865,932,1/5/2024,Present
55866,932,1/6/2024,Present
55867,932,1/7/2024,Absent
55868,932,1/8/2024,Absent
55869,932,1/9/2024,Present
55870,932,1/10/2024,Absent
55871,932,1/11/2024,Present
55872,932,1/12/2024,Present
55873,932,1/13/2024,Leave
55874,932,1/14/2024,Present
55875,932,1/15/2024,Present
55876,932,1/16/2024,Present
55877,932,1/17/2024,Present
55878,932,1/18/2024,Present
55879,932,1/19/2024,Present
55880,932,1/20/2024,Present
55881,932,1/21/2024,Present
55882,932,1/22/2024,Present
55883,932,1/23/2024,Present
55884,932,1/24/2024,Present
55885,932,1/25/2024,Leave
55886,932,1/26/2024,Present
55887,932,1/27/2024,Leave
55888,932,1/28/2024,Present
55889,932,1/29/2024,Present
55890,932,1/30/2024,Present
55891,932,1/31/2024,Present
55892,932,2/1/2024,Present
55893,932,2/2/2024,Absent
55894,932,2/3/2024,Present
55895,932,2/4/2024,Present
55896,932,2/5/2024,Present
55897,932,2/6/2024,Leave
55898,932,2/7/2024,Present
55899,932,2/8/2024,Absent
55900,932,2/9/2024,Present
55901,932,2/10/2024,Present
55902,932,2/11/2024,Absent
55903,932,2/12/2024,Absent
55904,932,2/13/2024,Present
55905,932,2/14/2024,Present
55906,932,2/15/2024,Present
55907,932,2/16/2024,Present
55908,932,2/17/2024,Present
55909,932,2/18/2024,Absent
55910,932,2/19/2024,Present
55911,932,2/20/2024,Present
55912,932,2/21/2024,Present
55913,932,2/22/2024,Present
55914,932,2/23/2024,Present
55915,932,2/24/2024,Present
55916,932,2/25/2024,Present
55917,932,2/26/2024,Present
55918,932,2/27/2024,Present
55919,932,2/28/2024,Present
55920,932,2/29/2024,Leave
55921,933,1/1/2024,Present
55922,933,1/2/2024,Present
55923,933,1/3/2024,Leave
55924,933,1/4/2024,Absent
55925,933,1/5/2024,Absent
55926,933,1/6/2024,Present
55927,933,1/7/2024,Present
55928,933,1/8/2024,Present
55929,933,1/9/2024,Leave
55930,933,1/10/2024,Present
55931,933,1/11/2024,Present
55932,933,1/12/2024,Present
55933,933,1/13/2024,Present
55934,933,1/14/2024,Present
55935,933,1/15/2024,Present
55936,933,1/16/2024,Present
55937,933,1/17/2024,Leave
55938,933,1/18/2024,Present
55939,933,1/19/2024,Leave
55940,933,1/20/2024,Absent
55941,933,1/21/2024,Present
55942,933,1/22/2024,Absent
55943,933,1/23/2024,Leave
55944,933,1/24/2024,Absent
55945,933,1/25/2024,Leave
55946,933,1/26/2024,Present
55947,933,1/27/2024,Absent
55948,933,1/28/2024,Present
55949,933,1/29/2024,Present
55950,933,1/30/2024,Present
55951,933,1/31/2024,Present
55952,933,2/1/2024,Present
55953,933,2/2/2024,Present
55954,933,2/3/2024,Present
55955,933,2/4/2024,Present
55956,933,2/5/2024,Present
55957,933,2/6/2024,Present
55958,933,2/7/2024,Present
55959,933,2/8/2024,Leave
55960,933,2/9/2024,Present
55961,933,2/10/2024,Present
55962,933,2/11/2024,Leave
55963,933,2/12/2024,Present
55964,933,2/13/2024,Present
55965,933,2/14/2024,Present
55966,933,2/15/2024,Leave
55967,933,2/16/2024,Present
55968,933,2/17/2024,Present
55969,933,2/18/2024,Present
55970,933,2/19/2024,Leave
55971,933,2/20/2024,Absent
55972,933,2/21/2024,Present
55973,933,2/22/2024,Present
55974,933,2/23/2024,Present
55975,933,2/24/2024,Absent
55976,933,2/25/2024,Present
55977,933,2/26/2024,Present
55978,933,2/27/2024,Leave
55979,933,2/28/2024,Absent
55980,933,2/29/2024,Present
55981,934,1/1/2024,Present
55982,934,1/2/2024,Present
55983,934,1/3/2024,Absent
55984,934,1/4/2024,Present
55985,934,1/5/2024,Absent
55986,934,1/6/2024,Present
55987,934,1/7/2024,Present
55988,934,1/8/2024,Present
55989,934,1/9/2024,Present
55990,934,1/10/2024,Present
55991,934,1/11/2024,Leave
55992,934,1/12/2024,Present
55993,934,1/13/2024,Present
55994,934,1/14/2024,Present
55995,934,1/15/2024,Present
55996,934,1/16/2024,Present
55997,934,1/17/2024,Present
55998,934,1/18/2024,Present
55999,934,1/19/2024,Present
56000,934,1/20/2024,Present
56001,934,1/21/2024,Present
56002,934,1/22/2024,Present
56003,934,1/23/2024,Absent
56004,934,1/24/2024,Present
56005,934,1/25/2024,Present
56006,934,1/26/2024,Present
56007,934,1/27/2024,Leave
56008,934,1/28/2024,Absent
56009,934,1/29/2024,Leave
56010,934,1/30/2024,Absent
56011,934,1/31/2024,Present
56012,934,2/1/2024,Present
56013,934,2/2/2024,Absent
56014,934,2/3/2024,Leave
56015,934,2/4/2024,Present
56016,934,2/5/2024,Present
56017,934,2/6/2024,Present
56018,934,2/7/2024,Present
56019,934,2/8/2024,Present
56020,934,2/9/2024,Leave
56021,934,2/10/2024,Present
56022,934,2/11/2024,Present
56023,934,2/12/2024,Present
56024,934,2/13/2024,Present
56025,934,2/14/2024,Present
56026,934,2/15/2024,Present
56027,934,2/16/2024,Present
56028,934,2/17/2024,Present
56029,934,2/18/2024,Present
56030,934,2/19/2024,Present
56031,934,2/20/2024,Present
56032,934,2/21/2024,Leave
56033,934,2/22/2024,Present
56034,934,2/23/2024,Present
56035,934,2/24/2024,Present
56036,934,2/25/2024,Present
56037,934,2/26/2024,Present
56038,934,2/27/2024,Present
56039,934,2/28/2024,Present
56040,934,2/29/2024,Present
56041,935,1/1/2024,Present
56042,935,1/2/2024,Present
56043,935,1/3/2024,Present
56044,935,1/4/2024,Present
56045,935,1/5/2024,Present
56046,935,1/6/2024,Present
56047,935,1/7/2024,Absent
56048,935,1/8/2024,Absent
56049,935,1/9/2024,Present
56050,935,1/10/2024,Present
56051,935,1/11/2024,Present
56052,935,1/12/2024,Present
56053,935,1/13/2024,Present
56054,935,1/14/2024,Present
56055,935,1/15/2024,Present
56056,935,1/16/2024,Present
56057,935,1/17/2024,Present
56058,935,1/18/2024,Present
56059,935,1/19/2024,Present
56060,935,1/20/2024,Absent
56061,935,1/21/2024,Present
56062,935,1/22/2024,Present
56063,935,1/23/2024,Present
56064,935,1/24/2024,Present
56065,935,1/25/2024,Present
56066,935,1/26/2024,Present
56067,935,1/27/2024,Present
56068,935,1/28/2024,Present
56069,935,1/29/2024,Absent
56070,935,1/30/2024,Present
56071,935,1/31/2024,Present
56072,935,2/1/2024,Absent
56073,935,2/2/2024,Leave
56074,935,2/3/2024,Present
56075,935,2/4/2024,Leave
56076,935,2/5/2024,Present
56077,935,2/6/2024,Present
56078,935,2/7/2024,Present
56079,935,2/8/2024,Present
56080,935,2/9/2024,Absent
56081,935,2/10/2024,Present
56082,935,2/11/2024,Present
56083,935,2/12/2024,Absent
56084,935,2/13/2024,Present
56085,935,2/14/2024,Present
56086,935,2/15/2024,Present
56087,935,2/16/2024,Present
56088,935,2/17/2024,Present
56089,935,2/18/2024,Absent
56090,935,2/19/2024,Absent
56091,935,2/20/2024,Absent
56092,935,2/21/2024,Present
56093,935,2/22/2024,Present
56094,935,2/23/2024,Leave
56095,935,2/24/2024,Present
56096,935,2/25/2024,Present
56097,935,2/26/2024,Present
56098,935,2/27/2024,Present
56099,935,2/28/2024,Absent
56100,935,2/29/2024,Present
56101,936,1/1/2024,Present
56102,936,1/2/2024,Present
56103,936,1/3/2024,Present
56104,936,1/4/2024,Present
56105,936,1/5/2024,Present
56106,936,1/6/2024,Present
56107,936,1/7/2024,Present
56108,936,1/8/2024,Leave
56109,936,1/9/2024,Present
56110,936,1/10/2024,Absent
56111,936,1/11/2024,Present
56112,936,1/12/2024,Leave
56113,936,1/13/2024,Absent
56114,936,1/14/2024,Present
56115,936,1/15/2024,Present
56116,936,1/16/2024,Absent
56117,936,1/17/2024,Present
56118,936,1/18/2024,Present
56119,936,1/19/2024,Leave
56120,936,1/20/2024,Present
56121,936,1/21/2024,Absent
56122,936,1/22/2024,Present
56123,936,1/23/2024,Present
56124,936,1/24/2024,Present
56125,936,1/25/2024,Present
56126,936,1/26/2024,Present
56127,936,1/27/2024,Present
56128,936,1/28/2024,Present
56129,936,1/29/2024,Present
56130,936,1/30/2024,Present
56131,936,1/31/2024,Present
56132,936,2/1/2024,Present
56133,936,2/2/2024,Present
